functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank,,,,
NonsmoothRungeAbs,CPUBicubicQuad,24,0,1.34E+10,0.0748882,4,0.117576,,0.117576,0.0501552,0.0525001,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,28,0,1.80E+10,0.0555624,4,0.615037,,0.615037,0.226777,0.214636,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,32,0,2.29E+10,0.0437111,4,2.04442,,2.04442,0.598347,0.634209,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,36,0,2.94E+10,0.0340377,4,0.620941,,0.620941,0.35647,0.394128,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,40,0,3.56E+10,0.0281272,4,1.04906,,1.04906,0.434878,0.495173,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,44,0,4.33E+10,0.0230738,4,4.7823,,4.7823,2.24422,2.4277,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,48,0,5.20E+10,0.0192469,4,4.47104,,4.47104,1.68637,2.03658,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,52,0,6.26E+10,0.0159739,4,9.50538,,9.50538,4.02281,3.99399,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,56,0,7.34E+10,0.0136161,4,10.1686,,10.1686,4.07858,4.06519,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,60,0,8.71E+10,0.0114852,4,19.6278,,19.6278,7.47848,8.25961,,,,,
NonsmoothRungeAbs,CPUBicubicQuad,64,0,1.00E+11,0.00996374,4,21.4046,,21.4046,9.18772,10.6363,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,12,0.005,38413,26032.9,4,0.111501,,0.0441825,0.0463769,0.111501,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,16,0.006,64333,15544.1,4,0.427533,,0.172132,0.182152,0.427533,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,20,0.008,105332,9493.79,4,1.87701,,0.712158,0.658828,1.87701,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,24,0.014,184021,5434.16,4,3.69363,,1.31576,2.56832,3.69363,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,28,0.024,259780,3849.41,4,19.1715,,4.31945,6.54332,19.1715,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,32,0.031,372274,2686.19,4,30.3581,,5.63635,22.5966,30.3581,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,36,0.061,541381,1847.13,4,45.2207,,10.1761,36.6778,45.2207,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,40,0.078,731272,1367.48,4,124.733,,27.0036,47.8842,124.733,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,44,0.099,933437,1071.31,4,180.93,,111.226,104.954,180.93,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,48,0.13,1.20E+06,830.354,4,262.581,,119.321,262.581,241.142,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,52,0.134,1.46E+06,684.359,4,571.969,,130.459,165.797,571.969,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,56,0.177,1.81E+06,553.786,4,995.643,,175.063,296.536,995.643,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,60,0.209,2.15E+06,465.485,4,1614.04,,99.145,668.945,1614.04,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,64,0.22,2.60E+06,385.17,4,1925.72,,428.04,615.192,1925.72,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,68,0.292,3.26E+06,306.824,4,1863.58,,310.655,582.878,1863.58,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,72,0.254,3.89E+06,257.067,4,2692.67,,837.183,1615.96,2692.67,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,76,0.379,4.87E+06,205.367,4,5359.56,,744.603,2958.26,5359.56,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,80,0.305,5.38E+06,185.865,4,6928.21,,1465.08,3843.78,6928.21,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,84,0.42,6.23E+06,160.434,4,11027.6,,2483.17,6163.02,11027.6,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,88,0.434,7.10E+06,140.825,4,10389,,2592.3,6430.29,10389,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,92,0.455,8.15E+06,122.674,4,20035.4,,6004.04,11933.7,20035.4,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,96,0.513,9.22E+06,108.452,4,26706.4,,7041.91,18944,26706.4,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,100,0.603,1.11E+07,89.8769,4,19712.1,,5916.66,8176.5,19712.1,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,104,0.697,1.22E+07,82.2421,4,27610.5,,9201.62,18477.9,27610.5,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,108,0.694,1.35E+07,74.0911,4,33919.5,,6069.46,12416.5,33919.5,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,112,0.797,1.51E+07,66.4205,4,25885.3,,13147.3,11299.9,25885.3,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,116,0.814,1.66E+07,60.2261,4,35016,,12758.5,17272.6,35016,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,120,0.922,1.94E+07,51.4971,4,40151,,7499.56,18068.4,40151,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,124,1.064,2.12E+07,47.0753,4,44361.3,,19720.4,21790.2,44361.3,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,128,1.073,2.23E+07,44.8855,4,53087.9,,17671.9,35964.1,53087.9,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,132,1.239,2.48E+07,40.3904,4,5848.13,,5759.52,5848.13,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,136,1.331,2.72E+07,36.8057,4,229449,,13718.9,229449,102692,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,140,1.507,2.94E+07,34,4,78865.2,,18233.1,44069.3,78865.2,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,144,1.506,3.19E+07,31.2992,4,53965.6,,16068.8,53965.6,39785.4,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,148,1.7,3.46E+07,28.9345,4,82245.2,,13236.7,50093,82245.2,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,152,1.813,4.71E+07,21.2246,4,87725.4,,28842.7,87725.4,86234.8,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,156,1.956,4.04E+07,24.7545,4,77830.3,,23894.3,42796.6,77830.3,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,160,2.194,4.84E+07,20.6508,4,82911.4,,26462.3,34594,82911.4,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,164,2.277,4.71E+07,21.2198,4,250096,,25784.3,172855,250096,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,168,2.574,5.12E+07,19.5311,4,214818,,24355.4,143837,214818,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,172,2.661,5.44E+07,18.3865,4,197678,,27166.7,197678,122552,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,176,2.832,5.83E+07,17.1602,4,78678,,13192.3,59070.3,78678,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,180,3.058,6.20E+07,16.119,4,340501,,33834.3,283575,340501,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,184,3.238,6.81E+07,14.6855,4,117530,,117530,42167.1,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,188,3.273,6.99E+07,14.2974,4,332029,,133143,186465,332029,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,192,3.546,8.35E+07,11.97,4,150066,,150066,49698.9,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,196,3.833,8.01E+07,12.4817,4,38657.2,,38657.2,12886.7,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,200,3.982,8.59E+07,11.6396,4,437098,,40095,437098,197835,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,204,4.196,9.00E+07,11.1094,4,391367,,27951.9,248871,391367,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,208,4.408,9.56E+07,10.4572,4,175671,,32072.6,175671,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,212,4.684,1.27E+08,7.90442,4,306526,,29623.3,99846.1,306526,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,216,4.948,1.23E+08,8.1428,4,643012,,35795,501214,643012,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,220,5.249,1.21E+08,8.24087,4,476118,,38514.9,476118,397302,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,224,5.523,1.19E+08,8.39805,4,107214,,107214,28954.4,6845,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,228,5.936,1.25E+08,7.96863,4,197605,,68106.7,197605,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,232,5.921,1.33E+08,7.51124,4,155613,,33316.7,155613,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,236,6.455,1.56E+08,6.41624,4,40472.1,,40472.1,0,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,240,6.71,1.46E+08,6.83366,4,780525,,44860.4,93932.2,780525,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,244,6.944,1.53E+08,6.521,4,355372,,57167.7,355372,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,248,7.292,1.61E+08,6.22253,4,30283,,30283,15133.1,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,252,7.759,1.68E+08,5.95843,4,263633,,60929.7,263633,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,256,8.065,1.77E+08,5.65288,4,75803.1,,31091.7,75803.1,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,260,8.567,1.86E+08,5.36623,4,54077,,54077,14761,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,264,8.928,1.95E+08,5.13538,4,21494.5,,21494.5,12613.4,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,268,9.324,2.20E+08,4.55022,4,2.24E+06,,110512,437910,2.24E+06,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,272,9.697,2.12E+08,4.7165,4,86636.2,,86636.2,38682.7,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,276,9.947,2.26E+08,4.4185,4,362116,,57548.9,362116,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,280,10.478,2.31E+08,4.32758,4,140327,,35255.8,140327,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,284,10.947,2.40E+08,4.15927,4,107924,,83069.6,107924,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,288,11.424,2.56E+08,3.90149,4,133469,,38836.6,133469,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,292,11.963,2.79E+08,3.58758,4,69386.9,,69386.9,34749.8,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,296,12.479,2.74E+08,3.65078,4,51579.7,,19074.2,51579.7,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,300,12.927,2.85E+08,3.51213,4,26594.1,,26594.1,9129.88,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,304,13.835,3.01E+08,3.32043,4,25172.4,,25172.4,5804.3,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,308,14.287,3.13E+08,3.19624,4,69728,,69728,0,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,312,14.56,3.18E+08,3.13994,4,93884.1,,93884.1,0,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,316,15.371,3.36E+08,2.97555,4,25669.3,,25669.3,8339.58,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,320,15.667,3.45E+08,2.89557,4,144601,,43637.8,144601,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,324,16.622,3.64E+08,2.74727,4,109199,,109199,21310.6,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,328,17.276,3.71E+08,2.69194,4,40129,,40129,10576.2,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,332,18.072,3.89E+08,2.57038,4,27200.8,,27200.8,15405.5,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,336,219.082,5.23E+08,1.91129,4,41233,,41233,0,0,,,,,
NonsmoothRungeAbs,CPUBicubicSparse,340,219.373,4.36E+08,2.29306,4,50408.4,,50408.4,0,0,,,,,
NonsmoothRungeAbs,CPUDCTPadded,12,0.027,49851,20059.8,4,0.0451876,,0.0375092,0.0322682,0.0451876,,,,,
NonsmoothRungeAbs,CPUDCTPadded,16,0.012,56699,17637,4,0.0309749,,0.0309749,0.0220311,0.0277592,,,,,
NonsmoothRungeAbs,CPUDCTPadded,20,0.043,137894,7251.95,4,0.0271559,,0.0271559,0.0182548,0.0206887,,,,,
NonsmoothRungeAbs,CPUDCTPadded,24,0.045,176748,5657.77,4,0.0219233,,0.0219233,0.0138517,0.0187758,,,,,
NonsmoothRungeAbs,CPUDCTPadded,28,0.027,256149,3903.98,4,0.022131,,0.0208534,0.0111618,0.022131,,,,,
NonsmoothRungeAbs,CPUDCTPadded,32,0.018,316696,3157.6,4,0.0199099,,0.0199099,0.00977526,0.0150468,,,,,
NonsmoothRungeAbs,CPUDCTPadded,36,0.066,432259,2313.43,4,0.0130551,,0.0118622,0.00884995,0.0130551,,,,,
NonsmoothRungeAbs,CPUDCTPadded,40,0.071,528886,1890.77,4,0.0129087,,0.0103477,0.00804511,0.0129087,,,,,
NonsmoothRungeAbs,CPUDCTPadded,44,0.016,728139,1373.36,4,0.015328,,0.010224,0.00809212,0.015328,,,,,
NonsmoothRungeAbs,CPUDCTPadded,48,0.08,771084,1296.88,4,0.0107554,,0.00956361,0.00819824,0.0107554,,,,,
NonsmoothRungeAbs,CPUDCTPadded,52,0.024,877740,1139.29,4,0.0101664,,0.0101664,0.0093918,0.00978666,,,,,
NonsmoothRungeAbs,CPUDCTPadded,56,0.044,920468,1086.4,4,0.0112191,,0.0112191,0.0086561,0.0102687,,,,,
NonsmoothRungeAbs,CPUDCTPadded,60,0.144,1.17E+06,852.006,4,0.0127278,,0.0127278,0.00807353,0.0116083,,,,,
NonsmoothRungeAbs,CPUDCTPadded,64,0.03,1.29E+06,774.572,4,0.0126128,,0.0126128,0.00706544,0.00855397,,,,,
NonsmoothRungeAbs,CPUDCTPadded,68,0.059,2.62E+06,382.044,4,0.00851715,,0.00851715,0.00633936,0.00775922,,,,,
NonsmoothRungeAbs,CPUDCTPadded,72,0.114,1.87E+06,533.834,4,0.00844041,,0.00827272,0.00532167,0.00844041,,,,,
NonsmoothRungeAbs,CPUDCTPadded,76,0.063,3.28E+06,305.158,4,0.00952941,,0.00738975,0.00462145,0.00952941,,,,,
NonsmoothRungeAbs,CPUDCTPadded,80,0.122,2.25E+06,443.781,4,0.00765969,,0.00765969,0.004635,0.00749042,,,,,
NonsmoothRungeAbs,CPUDCTPadded,84,0.1,2.36E+06,424.194,4,0.00701571,,0.00701571,0.00432873,0.00651449,,,,,
NonsmoothRungeAbs,CPUDCTPadded,88,0.07,2.89E+06,345.986,4,0.00779324,,0.00779324,0.00422933,0.00683475,,,,,
NonsmoothRungeAbs,CPUDCTPadded,92,0.074,5.13E+06,194.808,4,0.00914222,,0.00914222,0.00404619,0.00823227,,,,,
NonsmoothRungeAbs,CPUDCTPadded,96,0.14,3.69E+06,270.687,4,0.00974708,,0.00974708,0.00412973,0.00650375,,,,,
NonsmoothRungeAbs,CPUDCTPadded,100,0.136,3.59E+06,278.911,4,0.00707163,,0.00707163,0.00396211,0.00612986,,,,,
NonsmoothRungeAbs,CPUDCTPadded,104,0.056,4.17E+06,240.051,4,0.0060719,,0.0060719,0.00374432,0.00595047,,,,,
NonsmoothRungeAbs,CPUDCTPadded,108,0.131,4.44E+06,225.078,4,0.00741337,,0.0066113,0.00396692,0.00741337,,,,,
NonsmoothRungeAbs,CPUDCTPadded,112,0.092,4.16E+06,240.524,4,0.00586861,,0.00586861,0.0041942,0.00528104,,,,,
NonsmoothRungeAbs,CPUDCTPadded,116,0.099,7.52E+06,133.06,4,0.00616815,,0.00616815,0.00494584,0.00545396,,,,,
NonsmoothRungeAbs,CPUDCTPadded,120,0.245,5.21E+06,191.849,4,0.0060323,,0.0060323,0.00470275,0.00539824,,,,,
NonsmoothRungeAbs,CPUDCTPadded,124,0.114,1.04E+07,96.0157,4,0.00713371,,0.00713371,0.00441065,0.00633095,,,,,
NonsmoothRungeAbs,CPUDCTPadded,128,0.076,6.34E+06,157.761,4,0.00730278,,0.00730278,0.00397512,0.00471644,,,,,
NonsmoothRungeAbs,CPUDCTPadded,132,0.118,7.25E+06,137.894,4,0.00568685,,0.00568685,0.00353599,0.00490525,,,,,
NonsmoothRungeAbs,CPUDCTPadded,136,0.137,1.08E+07,92.5708,4,0.00487933,,0.00487933,0.00307329,0.00475182,,,,,
NonsmoothRungeAbs,CPUDCTPadded,140,0.158,7.92E+06,126.296,4,0.00601896,,0.00558401,0.00306342,0.00601896,,,,,
NonsmoothRungeAbs,CPUDCTPadded,144,0.198,8.46E+06,118.245,4,0.0048665,,0.0048665,0.00282602,0.00424713,,,,,
NonsmoothRungeAbs,CPUDCTPadded,148,0.134,1.50E+07,66.6352,4,0.00471884,,0.00471884,0.00274575,0.00403881,,,,,
NonsmoothRungeAbs,CPUDCTPadded,152,0.161,1.21E+07,82.964,4,0.00527222,,0.00527222,0.00298268,0.00471807,,,,,
NonsmoothRungeAbs,CPUDCTPadded,156,0.137,1.05E+07,95.2707,4,0.00591596,,0.00591596,0.00261807,0.00523243,,,,,
NonsmoothRungeAbs,CPUDCTPadded,160,0.146,1.02E+07,97.9223,4,0.0060799,,0.0060799,0.00255746,0.00389424,,,,,
NonsmoothRungeAbs,CPUDCTPadded,164,0.154,2.19E+07,45.6288,4,0.00433637,,0.00433637,0.00251588,0.00370854,,,,,
NonsmoothRungeAbs,CPUDCTPadded,168,0.25,1.16E+07,86.3479,4,0.00482657,,0.00482657,0.00283274,0.00438108,,,,,
NonsmoothRungeAbs,CPUDCTPadded,172,0.169,2.17E+07,46.084,4,0.00511265,,0.00485842,0.00289084,0.00511265,,,,,
NonsmoothRungeAbs,CPUDCTPadded,176,0.165,1.29E+07,77.3336,4,0.0047981,,0.0047981,0.00312988,0.00400642,,,,,
NonsmoothRungeAbs,CPUDCTPadded,180,0.332,1.33E+07,75.0498,4,0.00445422,,0.00445422,0.00344305,0.00381099,,,,,
NonsmoothRungeAbs,CPUDCTPadded,184,0.182,2.05E+07,48.6949,4,0.00462226,,0.00462226,0.00349821,0.00408169,,,,,
NonsmoothRungeAbs,CPUDCTPadded,188,0.184,2.75E+07,36.3229,4,0.00509147,,0.00509147,0.0030502,0.00445236,,,,,
NonsmoothRungeAbs,CPUDCTPadded,192,0.168,1.49E+07,67.1125,4,0.0057144,,0.0057144,0.00292024,0.00373349,,,,,
NonsmoothRungeAbs,CPUDCTPadded,196,0.108,1.67E+07,59.9114,4,0.00376281,,0.00376281,0.00247931,0.00333439,,,,,
NonsmoothRungeAbs,CPUDCTPadded,200,0.242,1.53E+07,65.3492,4,0.00354059,,0.00354059,0.002158,0.00341664,,,,,
NonsmoothRungeAbs,CPUDCTPadded,204,0.346,2.47E+07,40.5425,4,0.0044518,,0.00428662,0.00241395,0.0044518,,,,,
NonsmoothRungeAbs,CPUDCTPadded,208,0.172,1.84E+07,54.3507,4,0.00414644,,0.00414644,0.00232101,0.0034826,,,,,
NonsmoothRungeAbs,CPUDCTPadded,212,0.242,4.24E+07,23.5742,4,0.00422014,,0.00422014,0.00241528,0.00342371,,,,,
NonsmoothRungeAbs,CPUDCTPadded,216,0.26,1.94E+07,51.4564,4,0.00374903,,0.00374903,0.00199989,0.00322686,,,,,
NonsmoothRungeAbs,CPUDCTPadded,220,0.25,1.84E+07,54.2159,4,0.00489186,,0.00489186,0.00232509,0.00419186,,,,,
NonsmoothRungeAbs,CPUDCTPadded,224,0.156,1.85E+07,53.9173,4,0.00463105,,0.00463105,0.00192285,0.00291178,,,,,
NonsmoothRungeAbs,CPUDCTPadded,228,0.379,3.18E+07,31.3985,4,0.003846,,0.003846,0.00216419,0.00318822,,,,,
NonsmoothRungeAbs,CPUDCTPadded,232,0.256,3.56E+07,28.0857,4,0.0031436,,0.0031436,0.00190935,0.00304468,,,,,
NonsmoothRungeAbs,CPUDCTPadded,236,0.306,5.17E+07,19.3513,4,0.00394633,,0.00380162,0.00223717,0.00394633,,,,,
NonsmoothRungeAbs,CPUDCTPadded,240,0.282,2.36E+07,42.3395,4,0.0031653,,0.0031653,0.00221629,0.00275142,,,,,
NonsmoothRungeAbs,CPUDCTPadded,244,0.332,5.69E+07,17.5826,4,0.00310274,,0.00310274,0.00259445,0.00267864,,,,,
NonsmoothRungeAbs,CPUDCTPadded,248,0.287,4.23E+07,23.6474,4,0.00357463,,0.00357463,0.00266432,0.00317922,,,,,
NonsmoothRungeAbs,CPUDCTPadded,252,0.371,2.70E+07,36.9907,4,0.00399623,,0.00399623,0.00237144,0.00362003,,,,,
NonsmoothRungeAbs,CPUDCTPadded,256,0.244,2.71E+07,36.8997,4,0.00414504,,0.00414504,0.00215355,0.0027183,,,,,
NonsmoothRungeAbs,CPUDCTPadded,260,0.312,3.06E+07,32.6786,4,0.00358889,,0.00358889,0.00206023,0.0029024,,,,,
NonsmoothRungeAbs,CPUDCTPadded,264,0.351,3.03E+07,32.9823,4,0.00282289,,0.00282289,0.00167175,0.00269315,,,,,
NonsmoothRungeAbs,CPUDCTPadded,268,0.4,7.87E+07,12.6986,4,0.00336721,,0.00283846,0.00166037,0.00336721,,,,,
NonsmoothRungeAbs,CPUDCTPadded,272,0.365,4.32E+07,23.171,4,0.00285509,,0.00285509,0.00165117,0.00247955,,,,,
NonsmoothRungeAbs,CPUDCTPadded,276,0.445,4.96E+07,20.1465,4,0.00280689,,0.00280689,0.00163131,0.0023864,,,,,
NonsmoothRungeAbs,CPUDCTPadded,280,0.479,3.38E+07,29.5466,4,0.00334343,,0.00334343,0.00195742,0.00292241,,,,,
NonsmoothRungeAbs,CPUDCTPadded,284,0.445,8.55E+07,11.6958,4,0.00393555,,0.00393555,0.00184657,0.00338701,,,,,
NonsmoothRungeAbs,CPUDCTPadded,288,0.393,3.51E+07,28.451,4,0.00376271,,0.00376271,0.00154645,0.00231412,,,,,
NonsmoothRungeAbs,CPUDCTPadded,292,0.492,9.87E+07,10.1311,4,0.00271419,,0.00271419,0.00153189,0.00225713,,,,,
NonsmoothRungeAbs,CPUDCTPadded,296,0.404,6.76E+07,14.7979,4,0.00315584,,0.00315584,0.00182079,0.00277878,,,,,
NonsmoothRungeAbs,CPUDCTPadded,300,0.361,3.43E+07,29.144,4,0.00300951,,0.00258125,0.00160193,0.00300951,,,,,
NonsmoothRungeAbs,CPUDCTPadded,304,0.415,5.40E+07,18.531,4,0.00320633,,0.00320633,0.00203659,0.00259016,,,,,
NonsmoothRungeAbs,CPUDCTPadded,308,0.293,4.29E+07,23.2983,4,0.00318073,,0.00318073,0.00233203,0.00253353,,,,,
NonsmoothRungeAbs,CPUDCTPadded,312,0.357,4.39E+07,22.7569,4,0.00277243,,0.00277243,0.00206515,0.00237835,,,,,
NonsmoothRungeAbs,CPUDCTPadded,316,0.597,1.23E+08,8.12938,4,0.00332197,,0.00332197,0.00193297,0.00296669,,,,,
NonsmoothRungeAbs,CPUDCTPadded,320,0.326,4.27E+07,23.4331,4,0.00345261,,0.00345261,0.00176452,0.00212907,,,,,
NonsmoothRungeAbs,CPUDCTPadded,324,0.307,4.75E+07,21.0747,4,0.00304376,,0.00304376,0.001706,0.00243211,,,,,
NonsmoothRungeAbs,CPUDCTPadded,328,0.479,8.15E+07,12.2668,4,0.00279241,,0.00279241,0.00157325,0.00252532,,,,,
NonsmoothRungeAbs,CPUDCTPadded,332,0.678,1.42E+08,7.06623,4,0.00298431,,0.00291499,0.00163476,0.00298431,,,,,
NonsmoothRungeAbs,CPUDCTPadded,336,0.525,4.98E+07,20.0841,4,0.00239148,,0.00239148,0.00137723,0.00198942,,,,,
NonsmoothRungeAbs,CPUDCTPadded,340,0.563,7.05E+07,14.1912,4,0.00299472,,0.00299472,0.00170152,0.00235229,,,,,
NonsmoothRungeAbs,CPUDCTPadded,344,0.531,9.22E+07,10.8492,4,0.00255546,,0.00255546,0.00134734,0.00214462,,,,,
NonsmoothRungeAbs,CPUDCTPadded,348,0.614,8.63E+07,11.5905,4,0.0034612,,0.0034612,0.00166862,0.00289693,,,,,
NonsmoothRungeAbs,CPUDCTPadded,352,0.459,5.62E+07,17.7824,4,0.00364527,,0.00364527,0.00162558,0.00232176,,,,,
NonsmoothRungeAbs,CPUDCTPadded,356,0.82,1.72E+08,5.82849,4,0.00299424,,0.00299424,0.00168734,0.00235179,,,,,
NonsmoothRungeAbs,CPUDCTPadded,360,0.483,5.43E+07,18.4135,4,0.00218645,,0.00218645,0.00130692,0.00205334,,,,,
NonsmoothRungeAbs,CPUDCTPadded,364,0.358,5.74E+07,17.4106,4,0.00252768,,0.00220157,0.00135693,0.00252768,,,,,
NonsmoothRungeAbs,CPUDCTPadded,368,0.554,8.33E+07,12.0076,4,0.00257531,,0.00257531,0.00165157,0.00216926,,,,,
NonsmoothRungeAbs,CPUDCTPadded,372,0.583,1.01E+08,9.92645,4,0.00218721,,0.00218721,0.00180119,0.00180493,,,,,
NonsmoothRungeAbs,CPUDCTPadded,376,0.613,1.14E+08,8.78934,4,0.00237495,,0.00237495,0.00176245,0.00194461,,,,,
NonsmoothRungeAbs,CPUDCTPadded,380,0.643,9.35E+07,10.7002,4,0.00285,,0.00285,0.00165795,0.0024634,,,,,
NonsmoothRungeAbs,CPUDCTPadded,384,0.525,6.32E+07,15.817,4,0.00296693,,0.00296693,0.00151396,0.00176195,,,,,
NonsmoothRungeAbs,CPUDCTPadded,388,1.032,2.04E+08,4.89063,4,0.00249211,,0.00249211,0.00141943,0.00205682,,,,,
NonsmoothRungeAbs,CPUDCTPadded,392,0.337,6.18E+07,16.1732,4,0.00239221,,0.00239221,0.00135108,0.00217544,,,,,
NonsmoothRungeAbs,CPUDCTPadded,396,0.614,7.12E+07,14.0529,4,0.00257821,,0.0025197,0.00141998,0.00257821,,,,,
NonsmoothRungeAbs,CPUDCTPadded,400,0.545,6.45E+07,15.5007,4,0.00206956,,0.00206956,0.00119405,0.00174308,,,,,
NonsmoothRungeAbs,CPUDCTPadded,404,1.26,2.32E+08,4.30246,4,0.00268652,,0.00268652,0.00153402,0.00209432,,,,,
NonsmoothRungeAbs,CPUDCTPadded,408,0.912,1.02E+08,9.80008,4,0.00222122,,0.00222122,0.00116978,0.00184772,,,,,
NonsmoothRungeAbs,CPUDCTPadded,412,1.245,2.46E+08,4.05915,4,0.0028922,,0.0028922,0.00135454,0.00248657,,,,,
NonsmoothRungeAbs,CPUDCTPadded,416,0.52,8.05E+07,12.4296,4,0.0027791,,0.0027791,0.00113901,0.00173007,,,,,
NonsmoothRungeAbs,CPUDCTPadded,420,0.807,7.62E+07,13.1168,4,0.00201384,,0.00201384,0.00113058,0.00162988,,,,,
NonsmoothRungeAbs,CPUDCTPadded,424,0.85,1.71E+08,5.86326,4,0.00243193,,0.00243193,0.00139836,0.0020853,,,,,
NonsmoothRungeAbs,CPUDCTPadded,428,1.354,2.77E+08,3.6162,4,0.0025623,,0.0025623,0.00148053,0.00245248,,,,,
NonsmoothRungeAbs,CPUDCTPadded,432,0.499,8.04E+07,12.4387,4,0.00273135,,0.00273135,0.00167606,0.002086,,,,,
NonsmoothRungeAbs,CPUDCTPadded,436,1.492,2.91E+08,3.43815,4,0.00254482,,0.00254482,0.00182277,0.00198913,,,,,
